price,bedrooms,bathrooms,floors,waterfront,view,condition,condition_1,condition_2,condition_3,condition_4,condition_5,grade,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,grade_13,basement,renovated,yr_built,sqft_living15,sqft_lot15
563500,4,1.75,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1964,2690,174240
423000,4,2.25,1,0,0,5,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1962,1910,8660
355000,3,2.25,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,2012,2320,5465
1550000,5,4.25,2,0,0,3,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1999,4680,211267
482000,2,1,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1941,1320,4050
538000,3,2.5,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1988,2360,11632
380000,3,2.5,2,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1985,2310,10094
245000,3,2.5,1,0,0,5,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1996,1850,8140
397000,4,2,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1971,1460,9660
365000,3,2.5,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,2005,2310,5082
328500,4,3,2,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1990,2290,8250
1000000,4,2.5,1.5,0,0,5,0,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1922,1810,3277
749000,4,2.5,1,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,1,1,1976,2140,9131
722500,5,2.5,2,0,0,3,0,0,1,0,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,1983,3180,11398
578000,3,1.75,1,0,2,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1977,2460,11760
227950,3,1.5,1,0,0,5,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1954,2077,4910
196000,3,2.25,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1974,1890,7519
641000,2,1,1,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1953,2400,5406
350000,3,1.5,1,0,0,4,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1980,1930,210394
205000,3,1,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1960,1150,8050
400000,3,1.75,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1968,1920,9760
520000,3,2.25,1,0,0,5,0,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1977,2580,9450
1450000,3,4.5,2,0,2,3,0,0,1,0,0,10,0,0,0,0,0,0,0,1,0,0,0,1,1,1977,2610,13838
232000,3,1,1,0,0,4,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1976,1230,10209
811000,3,1.75,1,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1960,1900,10005
578000,4,2.5,1,0,2,5,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1966,2460,9600
348000,3,2.25,2,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1989,2400,8049
230000,3,2,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1985,1570,3777
330000,3,1,1,0,0,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1953,1220,7000
80000,1,0.75,1,0,0,2,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1912,1200,7500
325000,4,2.5,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1997,2100,7329
342500,3,2.5,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1993,1810,6200
868700,3,4.25,2,0,0,3,0,0,1,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,2000,3230,7709
859900,4,2.75,2,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,3390,7111
438924,3,1.5,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1949,1770,5400
315000,2,1,1,0,0,3,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1918,1420,6550
378500,4,1.75,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1955,1620,9000
328500,3,2.5,2,0,0,4,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1990,2350,7691
849950,3,3,2,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1973,2230,11553
525000,3,1.5,1,0,2,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1950,1730,6012
207950,2,2,1,0,0,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1917,1860,5000
699900,4,2.75,2,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,2002,2820,7302
669950,5,2.5,2,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1960,1910,10392
490000,2,2.5,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,2004,1240,1350
725000,4,2,2,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,1,1,1925,1440,4420
437500,3,2.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,2000,2530,4816
475000,2,1,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1929,1460,3825
280000,3,1.5,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1963,1930,10200
442000,3,1,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1941,1690,5100
1490000,4,3.75,2,0,0,3,0,0,1,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,2006,2160,7200
585000,4,1.75,1,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1981,1980,8750
1100000,5,3.5,2,0,0,4,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1990,2900,50529
300000,2,1,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1950,1460,7680
2250000,4,2.25,2.5,0,0,5,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1916,2950,9323
190000,2,1,1,0,0,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,1943,1470,6840
235000,4,1.5,1,0,0,4,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1930,1690,9040
727500,2,2,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1952,1380,9121
1600000,6,5,2,0,3,3,0,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,2001,4210,233971
662000,3,1.75,1,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1984,2590,28837
270500,3,2.5,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1978,1680,7848
970000,4,3.25,2,0,0,3,0,0,1,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1987,3340,49206
160000,3,1.5,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1962,1400,9660
204000,3,1,1,0,0,4,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1971,1580,7405
530000,3,2.25,1,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1967,2480,13492
375000,3,2.25,2,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1983,2120,14479
215000,2,1,1,0,0,4,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1943,1190,6490
1450000,3,3,2,0,3,5,0,0,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,1,0,1952,3080,7680
451000,3,1.75,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1949,1520,10125
261000,2,1,1,0,0,4,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1943,1340,8750
725000,4,2.5,2,0,3,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1999,3715,29170
238000,4,1,1.5,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1959,1310,7314
750000,6,1.75,2,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1973,2040,9563
331500,4,2.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1998,2050,8103
460000,4,3,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1978,1960,65340
404950,4,2.25,1,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1982,2340,107898
880000,3,2.5,2,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,1630,7995
638700,3,1.75,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1960,1870,8944
435000,3,2.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,2008,1600,4697
671500,5,2.75,1.5,0,0,5,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1927,2040,4000
610000,3,1,1.5,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1907,1440,3400
442000,5,3,1.5,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1927,1080,5445
930000,4,4,2.5,0,2,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,2009,2700,199504
180000,3,1,1,0,0,4,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1965,1000,8470
264000,3,1.5,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1962,1380,8976
900000,3,2.5,2,0,0,4,0,0,0,1,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1978,3030,12835
370000,3,2.25,2,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1985,2470,14000
685000,3,2,1.5,0,0,5,0,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1931,1910,3900
505000,3,1.5,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1981,2450,165963
296000,4,2.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,2006,2020,3802
360000,4,2.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1996,1830,8505
595000,3,2.5,2,0,2,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,2004,3330,9691
399950,4,2,1,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1984,2560,32186
460000,3,1.75,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1980,1440,7210
469000,4,2.75,1,0,0,5,0,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1966,2050,9000
223000,3,2,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1990,1660,7586
590000,4,3.5,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1996,2200,19400
650000,3,2,1,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1925,1780,4050
533600,3,2.5,2,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1990,2190,5085
695000,3,2.75,2,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,2005,2600,6344
525000,3,2.25,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1981,1290,10125
485000,3,2.5,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1988,2040,5411
175000,3,1,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1971,1390,9650
210000,3,2,1,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1983,1700,7245
260000,3,2.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1989,1930,7536
200000,3,1.5,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1958,1408,10588
325000,3,1,1,0,0,4,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1947,1440,6860
289500,3,1,1,0,0,4,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1944,1200,6600
559950,3,2.5,3,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,1660,1784
480000,4,2.25,2,0,0,4,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1983,3110,35982
218000,3,1,1,0,0,5,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1982,1080,8610
426700,3,1.75,1,0,0,5,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1968,1680,7700
214000,3,1,1,0,0,4,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1953,1200,8316
314500,3,2,1,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1993,2180,11590
1120000,3,1.5,2,0,0,5,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1924,1820,5750
378000,2,2,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1963,950,5500
305000,4,2.5,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1982,1540,7802
595000,5,2.75,1,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1978,2620,7920
729500,3,2.5,3,0,1,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,2015,1510,1352
430000,3,2.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,2003,2360,4744
240000,3,1.75,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1987,1760,8125
530000,3,1.75,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1918,1580,2750
220000,3,1,1,0,0,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1944,1300,8640
521000,4,1.75,1,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1976,2520,38255
325000,3,1,1,0,2,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1952,2000,6900
597500,3,2,1.5,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1911,1940,6500
1000000,3,2.5,2,0,2,3,0,0,1,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1991,3000,9812
495000,3,1,1,0,0,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1943,1250,6000
888000,3,1.5,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1953,1750,9185
475000,3,2.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1969,1880,6000
331000,3,1.75,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1986,1890,7369
306000,3,1.5,3,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,2007,1220,1422
290000,3,1.5,1,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1959,1940,12667
460000,3,1.75,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1949,1880,5600
865000,4,1.75,2,0,3,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1921,2180,4620
280000,2,1,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1925,1150,7000
188000,2,1.5,1,0,0,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1924,1690,8056
478500,3,1,1,0,2,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1969,1850,5300
222000,3,2,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1981,1440,7187
799000,4,3,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1984,3440,213444
413000,4,3.5,2,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1995,1620,5775
400000,4,1,1.5,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1930,1110,5413
507000,4,2.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,2006,2730,6216
387500,3,1,1,0,0,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1946,1490,8322
359900,4,2.25,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1983,2330,7986
410000,2,1,1,0,0,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1927,1210,4343
245000,3,2,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1985,1670,6222
225000,3,1.75,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1979,1350,13475
485000,4,2,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1900,1630,2048
130000,2,1,1,0,0,3,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1928,1410,10000
325000,2,1,1,0,2,4,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1946,2240,4416
440000,3,1.75,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1984,1530,7490
530000,3,2.5,2,0,2,4,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1989,2700,38312
390000,4,2.5,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1993,1970,6818
215000,4,1,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1969,1540,7379
405000,5,1.75,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1961,1420,9823
250000,4,1.75,1,0,0,5,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1968,1770,8960
267000,3,2,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1994,1430,9656
289950,3,2.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,2002,2390,6924
1580000,4,3.25,2,0,0,4,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1988,4230,41075
350000,5,3,1,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,2004,1700,8000
210000,2,1.75,1,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1978,1320,3547
985000,4,2.25,2,0,0,3,0,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1989,3890,37034
403000,3,2.75,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,2012,2280,6348
347500,4,2.5,2,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,2012,1708,3539
365000,4,2.25,2,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1986,2390,7700
588000,3,1,1,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1951,1500,6816
1300000,3,3.25,2,0,0,4,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1937,3090,6435
459000,2,1.75,1,0,0,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1929,1170,5441
305000,3,1,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1967,1160,9650
560000,4,2.5,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,2000,2510,6600
650000,4,1.75,1,0,1,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1963,2180,5400
950000,3,1.75,1,0,4,5,0,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1960,2510,7500
447000,3,1,1,0,0,5,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1944,1370,5520
699800,2,2.5,1,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,2010,1870,6600
316500,3,1.75,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1979,2140,14960
856600,4,2.25,1,0,0,4,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1964,2580,10077
330000,3,2,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1997,2230,218222
374950,4,2.75,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,2005,2230,4924
405300,3,2.75,1,0,0,5,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1983,1920,7939
560000,3,2.25,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1984,2160,34500
260000,3,1.75,1,0,0,5,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1984,1400,7799
760000,4,2.5,1,0,0,5,0,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1965,2180,6099
405000,3,2.5,2,0,0,3,0,0,1,0,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,1995,2970,13125
341500,3,1.5,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1961,1320,7356
465250,5,2,1.5,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1957,1940,8724
420000,3,2.25,1,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1963,2070,8250
269950,3,2.5,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,2002,1910,7409
370000,4,2.5,2,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1998,2520,6000
305000,3,1,1,0,0,5,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1967,1450,23680
218000,5,1.75,1,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1966,2370,8000
500000,2,1,1,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1964,1540,5670
408200,3,2.5,2,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1990,1800,5952
1360000,4,3.5,1,0,2,3,0,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0,1,0,1999,4100,10012
210000,2,1,1,0,0,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1950,1460,25792
737500,4,2.5,2,0,0,3,0,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1993,2930,33171
470000,3,2.5,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1999,2100,4700
1100000,4,3.5,1,0,0,4,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1993,3510,36149
650000,3,2,1.5,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1913,2030,4590
500000,3,2.25,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1989,1800,5036
308000,4,2.25,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1989,1910,12230
565000,3,2.75,1,0,0,5,0,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1977,2140,10713
581000,3,2.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2600,4904
361000,3,2,1,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1999,2330,7212
345000,3,1,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1964,1530,8800
419000,2,2.25,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,2008,1310,1963
347000,3,2.5,2,0,0,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,2004,2160,4182
1100000,3,2,2,0,2,5,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1931,2688,5000
431000,3,1,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1954,1810,8100
226000,3,1,1,0,0,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1968,1290,5875
175000,4,1,1.5,0,0,3,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1947,1240,6900
659000,4,2.25,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1983,2550,18306
350000,3,2.25,2,0,0,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1987,1780,8810
662500,6,2.25,1,0,2,3,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1957,1850,10230
249900,3,1.75,1,0,0,4,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,1939,1490,18503
324500,3,1.75,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1977,1980,9638
419950,2,1.75,1,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,2004,1350,4479
285000,4,1.75,1,0,2,4,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1962,1790,8000
332000,4,2.5,2,0,0,3,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,2002,2100,5972
